# num_qubits init_mean init_min init_max vc_mean vc_min vc_max steiner_mean steiner_min steiner_max detached_mean detached_min detached_max
16 0.022627663612365723 0.021724939346313477 0.02363896369934082 0.055414128303527835 0.05337405204772949 0.0567479133605957 0.16479928493499757 0.1444079875946045 0.1890697479248047 0.19114937782287597 0.17142176628112793 0.21599745750427246
24 0.07406561374664307 0.07114386558532715 0.07671785354614258 0.2709683656692505 0.251964807510376 0.29201197624206543 0.8598877429962158 0.7757754325866699 0.9602367877960205 0.9827005863189697 0.9013304710388184 1.079939842224121
32 0.1892146348953247 0.1730940341949463 0.24834465980529785 1.0438527822494508 0.9644229412078857 1.1428537368774414 3.3625276565551756 3.2107410430908203 3.6033716201782227 3.728696870803833 3.5679171085357666 3.9907307624816895
40 0.38930952548980713 0.3700368404388428 0.45253610610961914 3.111409068107605 2.886110782623291 3.3550562858581543 9.978955483436584 9.274816989898682 10.207841396331787 10.797028613090514 10.099455833435059 11.040236711502075
48 0.6888649702072144 0.6733896732330322 0.7305710315704346 7.914584946632385 7.5442328453063965 8.531921148300171 24.534779024124145 23.834250926971436 25.451282262802124 26.729133105278017 26.042906522750854 27.700409650802612
56 1.1546093225479126 1.0931897163391113 1.1971371173858643 17.404848170280456 16.181886672973633 18.71316933631897 53.5791748046875 51.94565010070801 54.80066800117493 57.98932385444641 56.71221208572388 60.56390690803528
64 1.760768461227417 1.7051868438720703 1.8390121459960938 36.09398736953735 33.236960649490356 37.66968512535095 107.57090601921081 104.86399435997009 111.47021508216858 115.07106499671936 111.71270108222961 117.68997979164124
72 2.6994744777679442 2.5699000358581543 2.917736768722534 68.52888834476471 61.2776939868927 71.69985318183899 200.5330825805664 190.31355500221252 207.9263789653778 214.30033280849457 206.44268083572388 223.29197883605957
