# num_qubits init_mean init_min init_max vc_mean vc_min vc_max steiner_mean steiner_min steiner_max detached_mean detached_min detached_max
16 0.005934584140777588 0.0036160945892333984 0.012494802474975586 0.010845935344696045 0.006098270416259766 0.019685983657836914 0.011879980564117432 0.0061664581298828125 0.022387981414794922 0.012135064601898194 0.006226301193237305 0.02284073829650879
24 0.013568544387817382 0.011911869049072266 0.016807079315185547 0.026685142517089845 0.023753881454467773 0.033225059509277344 0.030766820907592772 0.026876211166381836 0.039594173431396484 0.03155956268310547 0.027451038360595703 0.04086804389953613
32 0.029653644561767577 0.026122093200683594 0.03299093246459961 0.06496496200561523 0.05525517463684082 0.0756080150604248 0.08065941333770751 0.06699705123901367 0.09330987930297852 0.08407771587371826 0.06951022148132324 0.09853196144104004
40 0.05874330997467041 0.051493167877197266 0.06463479995727539 0.15118327140808105 0.1257798671722412 0.17549991607666016 0.19869256019592285 0.1622309684753418 0.23327207565307617 0.20729360580444336 0.16858482360839844 0.2443981170654297
48 0.0896589994430542 0.08008384704589844 0.09532594680786133 0.28134655952453613 0.22995686531066895 0.3161890506744385 0.37425391674041747 0.2966158390045166 0.440079927444458 0.38807594776153564 0.3075408935546875 0.45815300941467285
56 0.13734276294708253 0.12367796897888184 0.16087102890014648 0.5444064617156983 0.48204994201660156 0.6267960071563721 0.7347182512283326 0.6423470973968506 0.8413200378417969 0.7572571039199829 0.6618638038635254 0.8649318218231201
64 0.18517277240753174 0.17256617546081543 0.19949913024902344 0.9650743484497071 0.8388881683349609 1.181333065032959 1.2783385276794434 1.0810673236846924 1.5402140617370605 1.3099068403244019 1.1067242622375488 1.5764012336730957
72 0.2570871591567993 0.22638201713562012 0.3269467353820801 1.7541855573654175 1.3900279998779297 2.3325979709625244 2.3271353960037233 1.8142378330230713 3.120361089706421 2.3770074605941773 1.8531749248504639 3.1850130558013916
80 0.34579017162323 0.3153989315032959 0.43720388412475586 3.009189796447754 2.6733899116516113 3.4150660037994385 3.9638388395309447 3.43445086479187 4.54719877243042 4.03308367729187 3.492779016494751 4.62421178817749
