Circuit name, Cost fraction, Time fraction
benchmark_results_MLFM-R_CP_2-12_new.json_fraction.json, 0.38984791604901103, 0.004078376826869355
benchmark_results_MLFM-R_CP_large_2-4part_new.json_fraction.json, 0.3011763302542692, 0.0025153138052980257
benchmark_results_MLFM-R_QAOA_2-4part_new.json_fraction.json, 0.0448441893866055, 0.0063992887041751725
benchmark_results_MLFM-R_QASM_large_new.json_fraction.json, 0.04947923506010539, 0.013325105015018542
benchmark_results_MLFM-R_QASM_larger_new.json_fraction.json, 0.021957435291320382, 0.03302235241073638
benchmark_results_MLFM-R_QFT_2-4part_new.json_fraction.json, 0.04360141710935251, 0.003569727763855581
benchmark_results_MLFM-R_QV_2-4part_new.json_fraction.json, 0.18770323269177733, 0.0022197772922284338
Average: 0.14837282226320592, 0.009304277402597356
