# num_qubits f_mean f_min f_max w_mean w_min w_max b_mean b_min b_max r_mean r_min r_max
16 0.5623420306614467 0.5383810997009277 0.5800299644470215 0.6169718674251011 0.5838413238525391 0.6527729034423828 0.1930368627820696 0.1802678108215332 0.21818780899047852 0.4195605686732701 0.4012744426727295 0.4442272186279297
24 3.7643223285675047 3.695573091506958 3.815093994140625 3.710837745666504 3.6656429767608643 3.793365716934204 1.7529288291931153 1.6750779151916504 1.9045746326446533 1.9173184871673583 1.8625288009643555 1.966111660003662
32 12.912620735168456 12.278832912445068 13.683364152908325 11.828275585174561 11.639893054962158 12.396695137023926 8.03599019050598 7.632405042648315 8.492896795272827 5.573000907897949 5.470981121063232 5.6670496463775635
40 35.85513348579407 34.697895765304565 36.361685037612915 31.950090742111207 31.19540786743164 32.33404564857483 27.435229969024657 26.211071014404297 28.364423274993896 13.195891094207763 13.091289043426514 13.44317626953125
48 83.09454979896546 78.85426712036133 86.62573385238647 72.70270748138428 70.29228043556213 73.60562229156494 75.16273941993714 72.53007745742798 77.57557368278503 29.43805603981018 28.98503351211548 30.202136039733887
56 175.42268042564393 167.23746991157532 183.1448667049408 166.77224249839782 164.65345788002014 169.43296265602112 185.2845941543579 180.3302721977234 189.1838686466217 52.91850790977478 51.31536388397217 55.34539318084717
64 320.4392198562622 305.0546989440918 332.40453696250916 303.29890832901003 297.8307056427002 310.73604702949524 394.1107378959656 384.6703145503998 402.7655894756317 88.90967121124268 87.49132537841797 90.64390349388123
