# num_qubits f_mean f_min f_max w_mean w_min w_max b_mean b_min b_max r_mean r_min r_max
16 1.171230141321818 1.0983622074127197 1.3389058113098145 1.0616512616475424 0.9924068450927734 1.1799426078796387 1.4171422640482585 1.3445193767547607 1.5895838737487793 1.0801649888356526 0.9754855632781982 1.674332618713379
24 5.778430589040121 5.414657115936279 6.277989149093628 4.342768573760987 4.06343936920166 4.900949239730835 9.170133225123088 8.679646253585815 10.112688541412354 3.908405065536499 3.5798540115356445 4.621748685836792
32 19.920921182632448 19.10134196281433 20.823015928268433 12.332425769170126 11.975594758987427 13.208847045898438 35.66133934656779 34.30363869667053 36.768316984176636 9.348333628972371 8.993107080459595 9.961893558502197
40 56.40126369680677 54.68394494056702 57.876872062683105 29.518866964748927 28.59591817855835 30.847357034683228 179.41985377243586 108.7075879573822 1061.260073184967 19.909129653658187 19.236335039138794 20.78547477722168
48 141.64577956199645 140.0632929801941 143.63616490364075 62.74765415191651 62.323952436447144 63.908623933792114 306.20824666023253 300.37146401405334 310.42428612709045 36.59751534461975 36.29706859588623 37.298686027526855
