# num_qubits f_mean f_min f_max w_mean w_min w_max b_mean b_min b_max r_mean r_min r_max
16 56.6 51.0 61.0
24 178.2 170.0 183.0
32 380.4 359.0 393.0
40 648.8 628.0 670.0
48 1003.6 982.0 1026.0
56 1479.0 1437.0 1514.0
64 2117.5 2084.0 2150.0
72 3232.4 3120.0 3497.0
80 3830.8 3779.0 3916.0
88 4585.6 4567.0 4610.0
