# num_qubits fgp_mean fgp_min fgp_max16 0.004274940490722657 0.004047870635986328 0.004530906677246094
24 0.019954586029052736 0.017921924591064453 0.020821094512939453
32 0.06086997985839844 0.059951066970825195 0.06259584426879883
40 0.1549931526184082 0.14794611930847168 0.16756415367126465
48 0.331343412399292 0.31833887100219727 0.33914899826049805
56 0.6267608642578125 0.6011121273040771 0.7119171619415283
64 1.0890472412109375 1.041661024093628 1.1176419258117676
72 1.7779107570648194 1.7261238098144531 1.8133549690246582
80 2.7655853748321535 2.70959210395813 2.849900960922241
88 4.1712809085845945 4.087413787841797 4.366935729980469
96 5.931207752227783 5.842509031295776 5.994413614273071
