# num_qubits f_mean f_min f_max w_mean w_min w_max b_mean b_min b_max r_mean r_min r_max
16 46.4 44.0 48.0
24 151.2 147.0 159.0
32 321.2 318.0 326.0
40 541.8 536.0 549.0
48 845.6 826.0 859.0
56 1194.4 1183.0 1214.0
64 1621.2 1605.0 1642.0
72 2133.8 2107.0 2153.0
80 2686.6 2654.0 2713.0
88 3332.4 3322.0 3350.0
96 4049.2 4014.0 4075.0
