# num_qubits fgp_mean fgp_min fgp_max16 25.2 20.0 30.0
24 86.4 76.0 94.0
32 182.0 166.0 202.0
40 331.4 316.0 346.0
48 512.6 484.0 542.0
56 746.8 730.0 767.0
64 1053.2 1042.0 1079.0
72 1413.8 1396.0 1439.0
80 1796.8 1777.0 1822.0
88 2238.8 2156.0 2291.0
96 2715.4 2673.0 2774.0
