# num_qubits fgp_mean fgp_min fgp_max16 0.02134075164794922 0.01989912986755371 0.022387981414794922
24 0.08463382720947266 0.06588602066040039 0.12474679946899414
32 0.24891743659973145 0.1543581485748291 0.4679141044616699
40 0.35343213081359864 0.31525468826293945 0.38170480728149414
48 0.6242218017578125 0.5628578662872314 0.7077229022979736
56 0.9908502101898193 0.974769115447998 1.0014610290527344
64 1.486996603012085 1.4485960006713867 1.5214948654174805
72 2.2228293895721434 2.1941139698028564 2.2629098892211914
80 3.1962228298187254 3.180799961090088 3.2195231914520264
88 4.310372304916382 4.277124881744385 4.394218921661377
96 6.094267702102661 5.8005218505859375 6.579028844833374
