# num_qubits fgp_mean fgp_min fgp_max16 0.0026513099670410155 0.002165079116821289 0.0030450820922851562
24 0.010881567001342773 0.00996708869934082 0.012735843658447266
32 0.030271434783935548 0.027552127838134766 0.03341412544250488
40 0.08177580833435058 0.07395505905151367 0.08815908432006836
48 0.16784420013427734 0.1593611240386963 0.17542719841003418
56 0.3328999996185303 0.3060910701751709 0.41370701789855957
64 0.5251433849334717 0.5127120018005371 0.5615770816802979
72 0.8586595535278321 0.8402659893035889 0.8857300281524658
80 1.2984450340270997 1.2563669681549072 1.3412389755249023
88 1.9438863277435303 1.8827271461486816 2.0081441402435303
96 2.7845688343048094 2.712756872177124 2.8565142154693604
