# num_qubits fgp_mean fgp_min fgp_max16 23.2 18.0 28.0
24 34.4 28.0 48.0
32 59.2 42.0 84.0
40 63.2 50.0 92.0
48 72.4 62.0 84.0
56 84.8 66.0 116.0
64 92.8 82.0 104.0
72 100.0 90.0 110.0
80 136.8 102.0 206.0
88 121.2 108.0 140.0
96 151.6 140.0 172.0
