# num_qubits fgp_mean fgp_min fgp_max112 1861.2 1824.0 1882.0
128 2421.6 2394.0 2450.0
144 3044.8 3012.0 3086.0
160 3754.0 3718.0 3766.0
176 4517.6 4456.0 4594.0
192 5346.4 5282.0 5414.0
208 6245.2 6154.0 6314.0
224 7258.0 7184.0 7326.0
240 8288.0 8256.0 8322.0
256 9420.8 9372.0 9484.0
