# num_qubits fgp_mean fgp_min fgp_max16 104.0 104.0 104.0
24 157.0 157.0 157.0
32 217.0 217.0 217.0
40 267.0 267.0 267.0
48 319.0 319.0 319.0
56 371.0 371.0 371.0
64 423.0 423.0 423.0
72 467.0 467.0 467.0
80 519.0 519.0 519.0
88 561.0 561.0 561.0
96 612.0 612.0 612.0
