# num_qubits f_mean f_min f_max w_mean w_min w_max b_mean b_min b_max r_mean r_min r_max
16 0.0359748363494873 0.023054122924804688 0.08572602272033691
24 0.11705236434936524 0.10071206092834473 0.16855096817016602
32 0.35213465690612794 0.32681798934936523 0.38843822479248047
40 0.8834939002990723 0.8377251625061035 0.9224371910095215
48 1.9329380512237548 1.871277093887329 2.009413957595825
56 3.838039016723633 3.7549471855163574 4.014770746231079
64 6.901157236099243 6.819652080535889 6.999651193618774
72 12.371846580505371 11.96849274635315 12.65864109992981
80 19.504386854171752 18.991014003753662 19.871891975402832
88 30.269312143325806 29.631146907806396 31.1687171459198
96 46.414625787734984 46.00162100791931 46.84088492393494
